Country,FigTimeBin,LocationIsland,ReefSiteLocality,Lat,Long,StartYearAD,EndYearAD,StudyDepth,ApalmPres,AcervPres,BranchPoriPres,AgarPres,CavPres,ColpPres,DiplPres,MadrPres,MeanPres,MillPres,OrbiPres,PastrPres,SidePres,StephPres
Barbados,1950-1959,Barbados,West side of island,13.19138333,-59.64076944,1950,1959,9.0 - 10.0,0,0,1,1,0,0,1,0,1,0,1,1,1,0
Barbados,1950-1959,West side of island,Barbados_Leeward,13.19952778,-59.64361111,1959,NA,9.0 - 10.0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,1950-1959,Barbados,East side of island,13.19138333,-59.64076944,1950,1959,4.0 - 17.0,1,0,0,1,1,1,1,0,0,0,1,1,1,0
Barbados,1950-1959,East side of island,Barbados_Windward,13.19952778,-59.64361111,1959,NA,4.0 - 17.0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1970-1979,Jamaica,Discovery Bay,18.34205,-78.35578,1977,1978,7.0-15.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Jamaica,1970-1979,Jamaica,Discovery Bay,18.34205,-78.35578,1977,1978,15,0,1,1,1,0,0,0,1,0,0,1,1,0,0
Jamaica,1970-1979,Jamaica,Discovery Bay,18.34205,-78.35578,1977,1978,15,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Jamaica,1970-1979,NA,0.5km west of the Discovery Bay ship channel,18.47023333,-77.39475556,1977,1982,5,1,1,1,1,0,0,0,0,0,0,1,1,0,0
Jamaica,1980-1984,0.5km west of the Discovery Bay ship channel,Jamaic_NorthCentral,18.34205,-78.35578,1982,NA,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1970-1979,NA,0.5km west of the Discovery Bay ship channel,18.47023333,-77.39475556,1977,1982,15,0,1,1,1,0,0,0,1,0,0,1,1,0,0
Florida,Holocene,Florida,Offshore pipline trench 2km east of Hillsboro Inlet,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,1,0,0,0,0
Florida,Holocene,Florida,Offshore pipline trench 2km east of Hillsboro Inlet,NA,NA,-5688,-5548,4.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Holocene,Florida,Offshore pipline trench 2km east of Hillsboro Inlet,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,0,1,0,1,1
Mexico,1960-1969,Yucatan Peninsula,Triangul Oeste Reef,22.467192,-89.644833,1960,1968,1.0-10.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Mexico,1960-1969,Triangul Oeste Reef,Mexico_Alacran,22.467192,-89.644833,1968,NA,1.0-10.0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1960-1969,Yucatan Peninsula,Triangul Oeste Reef,22.467192,-89.644833,1960,1968,40840,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Mexico,1960-1969,Yucatan Peninsula,Triangul Este-Sur Reef,22.467192,-89.644833,1960,1968,20,0,1,1,0,0,0,1,0,0,0,1,0,0,0
Mexico,1960-1969,Triangul Este-Sur Reef,Mexico_Alacran,22.467192,-89.644833,1968,NA,20,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1960-1969,Yucatan Peninsula,Arcas Reef Group,22.12,-91.39,1960,1968,20,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Mexico,1960-1969,Arcas Reef Group,Mexico_Alacran,22.467192,-89.644833,1968,NA,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1960-1969,Yucatan Peninsula,Arcas Reef Group,22.12,-91.39,1960,1968,20,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Mexico,1960-1969,Yucatan Peninsula,Arcas Reef Group,22.12,-91.39,1960,1968,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Mexico,1960-1969,Arcas Reef Group,Mexico_Alacran,22.467192,-89.644833,1968,NA,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1960-1969,Yucatan Peninsula,Arcas Reef Group,22.12,-91.39,1960,1968,20,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1960-1969,Yucatan Peninsula,Arenas Reef Group-NE wall,22.12,-91.39,1960,1968,10.0-20.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Mexico,1960-1969,Arenas Reef Group-NE wall,Mexico_Alacran,22.467192,-89.644833,1968,NA,10.0-20.0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1960-1969,Yucatan Peninsula,Arenas Reef Group-SE wall,22.12,-91.39,1960,1968,10.0-20.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Mexico,1960-1969,Arenas Reef Group-SE wall,Mexico_Alacran,22.467192,-89.644833,1968,NA,10.0-20.0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1960-1969,Yucatan Peninsula,Arenas Reef Group-W wall,22.12,-91.39,1960,1968,10.0-20.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Mexico,1960-1969,Arenas Reef Group-W wall,Mexico_Alacran,22.467192,-89.644833,1968,NA,10.0-20.0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1960-1969,Yucatan Peninsula,Alacran reef,22.12,-91.39,1960,1968,6.0-10.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Mexico,1960-1969,Alacran reef,Mexico_Alacran,22.467192,-89.644833,1968,NA,6.0-10.0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1960-1969,Yucatan Peninsula,Alacran reef,22.12,-91.39,1960,1968,10.0-40,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Mexico,1960-1969,Alacran reef,Mexico_Alacran,22.467192,-89.644833,1968,NA,10.0-40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1960-1969,Yucatan Peninsula,Alacran reef,22.12,-91.39,1960,1968,10.0-20.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Mexico,1960-1969,Alacran reef,Mexico_Alacran,22.467192,-89.644833,1968,NA,10.0-20.0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panama,Holocene,Panama,"Galeta Point - Hole 1, C11",NA,NA,-4419,-4199,-6.4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Panama,Holocene,Panama,"Galeta Point - Hole 8, C3",NA,NA,-2949,-2779,-4.28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panama,Holocene,Panama,"Galeta Point - Hole 12, C2",NA,NA,-624,-514,20.7,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puerto Rico,1970-1979,Vieques ,Bahia Salina Del Sur,18.129779,-65.299644,1978,1978,8,0,1,0,0,0,0,1,0,0,0,1,0,1,0
Puerto Rico,1970-1979,Bahia Salina Del Sur,PuertoRico_Vieques_Culebra,18.3265,-65.3215,1978,NA,8,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1995-1999,Belize,Curlew Cay Bank,16.10412,-88.32987,1997,1997,3.0-6.0,0,1,1,1,0,0,0,0,0,0,0,0,4,0
Belize,1995-1999,Belize,Carrie Bow Cay ,16.10412,-88.32987,1997,1997,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Belize,1995-1999,Belize,Carrie Bow Cay ,16.10412,-88.32987,1997,1997,18.0-24.0,0,0,0,0,1,0,1,0,0,0,1,1,1,0
Belize,1995-1999,Belize,Carrie Bow Cay ,16.10412,-88.32987,1997,1997,15.0-20.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Belize,1995-1999,Belize,Carrie Bow Cay ,16.10412,-88.32987,1997,1997,10.0-14.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
Belize,1995-1999,Belize,Carrie Bow Cay ,16.10412,-88.32987,1997,1997,5.0-10.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Belize,1995-1999,Belize,Carrie Bow Cay ,16.10412,-88.32987,1997,1997,15.0-20.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Belize,1995-1999,Belize,Carrie Bow Cay ,16.10412,-88.32987,1997,1997,>15.0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Belize,1995-1999,Belize,One-Chair Patch Reef,16.10412,-88.32987,1997,1997,4.0-15.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
Belize,1995-1999,Belize,Pelican Cays Patch Reef,16.10412,-88.32987,1997,1997,5.0-15.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
Belize,1995-1999,Belize,Pelican Cays Patch Reef,16.10412,-88.32987,1997,1997,15.0-21.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,6,0,0,0,1,1,1,1,0,0,1,1,1,1,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,6,0,0,0,1,1,1,1,0,0,1,1,1,1,0
USVI,1970-1979,St. Croix,Buck Island Bar,17.78333333,-64.61666667,1977,1977,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Mexico,1970-1979,Isla Perez,Alacran Reef,22.12,-91.39,1976,1976,NA,0,1,0,0,0,0,1,0,0,0,1,1,1,0
Mexico,1970-1979,Isla Perez,Alacran Reef,22.12,-91.39,1976,1976,11.42,0,1,1,1,1,0,1,0,0,0,1,0,0,0
Mexico,Holocene,Isla Perez,Alacran Reef,22.12,-91.39,-2364,-2204,6.2,0,1,1,1,1,0,0,0,0,0,1,0,0,0
Belize,1980-1984,Belize,Carrie Bow Cay,16.80416667,-88.07753333,1980,1980,NA,0,0,1,1,1,0,1,0,0,1,1,0,0,0
Belize,1980-1984,Belize,Carrie Bow Cay,16.80416667,-88.07753333,1980,1980,NA,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Belize,1980-1984,Belize,Carrie Bow Cay,16.80416667,-88.07753333,1980,1980,<15.0-18.0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
Belize,1980-1984,Belize,Carrie Bow Cay,16.80416667,-88.07753333,1980,1980,>15.0-18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Belize,Holocene,Belize,Carrie Bow Cay - Core 1-Reef Crest,NA,NA,-1094,-995,10.38,0,1,1,1,0,0,0,1,0,0,1,1,1,0
Belize,Holocene,Belize,Carrie Bow Cay - Core 2-Reef Crest,NA,NA,955,1055,12.38,0,1,1,0,0,0,1,1,0,0,1,0,1,0
Belize,Holocene,Belize,Carrie Bow Cay - Core 2-Reef Crest,NA,NA,-965,-825,11.71,0,1,0,1,0,0,1,0,0,0,0,1,0,0
Belize,Holocene,Belize,Carrie Bow Cay - Core 2-Reef Crest,NA,NA,-2705,-2575,10.99,0,0,0,1,1,0,0,0,0,0,1,1,0,1
Belize,Holocene,Belize,Carrie Bow Cay - Core 2-Reef Crest,NA,NA,-3365,-3215,12.64,0,0,0,1,1,0,0,0,0,0,1,1,0,0
Belize,Holocene,Belize,Carrie Bow Cay - Core 3-Ridge Flank,NA,NA,310,381,17.97,0,1,1,1,1,0,0,0,0,0,1,0,1,0
Belize,Holocene,Belize,Carrie Bow Cay - Core 3-Ridge Flank,NA,NA,30,130,19.85,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Belize,1995-1999,Belize,Atoll,16.10412,-88.32987,1997,1997,12.0-19.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Belize,1995-1999,Belize,South Barrier Reef,16.10412,-88.32987,1997,1997,12.0-19.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
Belize,1995-1999,Belize,North Barrier Reef,16.10412,-88.32987,1997,1997,12.0-19.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Belize,1995-1999,Belize,Central Barrier Reef,16.10412,-88.32987,1997,1997,12.0-19.0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
Barbados,Pleistocene,Barbados,synoposis of 30 sections,NA,NA,-123033,-123033,2.2-23.7 ,0,1,0,0,0,0,1,0,0,0,1,0,1,0
Belize,1970-1979,Carrie Bow Cay,Carrie Bow Cay,16.80416667,-88.07753333,1976,1976,8.0-10,1,0,1,1,0,0,0,0,0,1,0,0,0,0
Belize,1970-1979,Carrie Bow Cay,Carrie Bow Cay,16.80416667,-88.07753333,1976,1976,10.0-15,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Belize,1970-1979,Carrie Bow Cay,Carrie Bow Cay,16.80416667,-88.07753333,1976,1976,12.0-25,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Belize,1970-1979,Carrie Bow Cay,Carrie Bow Cay,16.80416667,-88.07753333,1976,1976,10,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Belize,1970-1979,Carrie Bow Cay,Carrie Bow Cay,16.80416667,-88.07753333,1976,1976,10.0-30,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Bahamas,1960-1969,Hogsty Reef,Hogsty Reef,21.683893,-73.816699,1964,1964,15-20,1,1,1,0,0,1,0,0,0,0,1,0,1,0
Bahamas,1960-1969,Hogsty Reef,Hogsty Reef,21.683893,-73.816699,1964,1964,0-15,1,0,1,0,0,0,1,0,0,0,1,0,0,0
Bahamas,1960-1969,Hogsty Reef,Hogsty Reef,21.683893,-73.816699,1964,1964,0-15,1,0,0,0,0,0,1,0,0,1,0,1,1,0
Colombia,1960-1969,Abuquerque Cay and Courtown Cay,Abuquerque Cay and Courtown Cay,12.433333,-81.45,1966,1966,5.0-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Puerto Rico,1970-1979,Puerto Rico,Ahogada Reef,18.34215,-65.53302,1970,1976,5.0-8,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Puerto Rico,1970-1979,Ahogada Reef,PuertoRico_LaParguera,17.94317,-67.00254,1976,NA,5.0-8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puerto Rico,1970-1979,Puerto Rico,Ahogada Reef,18.34215,-65.53302,1970,1976,8.0-15,0,1,0,0,0,0,1,0,0,0,1,0,0,0
Puerto Rico,1970-1979,Ahogada Reef,PuertoRico_LaParguera,17.94317,-67.00254,1976,NA,8.0-15,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puerto Rico,1970-1979,Puerto Rico,Enrique Reef,18.34215,-65.53302,1970,1976,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puerto Rico,1970-1979,Enrique Reef,PuertoRico_LaParguera,17.94317,-67.00254,1976,NA,10,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puerto Rico,1960-1969,Puerto Rico,Enrique Reef,18.34215,-65.53302,1960,1976,15,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Puerto Rico,1970-1979,Enrique Reef,PuertoRico_LaParguera,17.94317,-67.00254,1976,NA,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puerto Rico,1970-1979,Puerto Rico,Shelf Edge Reef,18.34215,-65.53302,1970,1976,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Puerto Rico,1970-1979,Shelf Edge Reef,PuertoRico_LaParguera,17.94317,-67.00254,1976,NA,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,1995-1999,South Florida,Florida Reef Tract,26.1479,-80.0959,1995,1995,13.0-19.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
Bahamas,1950-1959,Andros Island,Andros Barrier Reef,24.14992,-77.55723,1951,1951,8.0-15.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
Bahamas,1960-1969,Andros Barrier Reef,Bahamas_Other,24.14992,-77.55723,1964,NA,8.0-15.0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,1970-1979,W coast,Barbados_Leeward,13.19952778,-59.64361111,1971,NA,12.0-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,1970-1979,W coast,Barbados_Leeward,13.19952778,-59.64361111,1971,NA,12.0-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,1970-1979,Barbados,W coast,13.19138333,-59.64076944,1971,1973,12.0-15,0,0,1,0,1,1,1,0,1,0,0,0,1,0
Barbados,1970-1979,Barbados,W coast,13.19138333,-59.64076944,1971,1973,15-30,0,0,0,1,1,0,0,0,0,0,0,1,0,1
Barbados,1970-1979,Barbados,W coast,13.19138333,-59.64076944,1971,1973,9.0-15,0,1,0,0,1,0,1,1,0,0,1,0,1,0
Barbados,1970-1979,Barbados,W coast,13.19138333,-59.64076944,1971,1973,12.0-15,0,0,0,0,1,0,0,0,0,0,1,0,1,0
Colombia,Pleistocene,San Andres,leeward side ,NA,NA,-122993,-122993,unk,1,1,0,0,0,0,1,0,0,0,1,1,0,0
Belize,2000-2004,Belize,Carrie Bow Cay Reef,16.10412,-88.32987,2000,2007,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belize,2000-2004,Belize,Carrie Bow Cay Reef,16.10412,-88.32987,2000,2007,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belize,2000-2004,Belize,Carrie Bow Cay Reef,16.10412,-88.32987,2000,2007,10,0,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Belize,2000-2004,Belize,Carrie Bow Cay Reef,16.10412,-88.32987,2000,2007,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belize,2000-2004,Belize,Carrie Bow Cay Reef,16.10412,-88.32987,2000,2007,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belize,2000-2004,Belize,Carrie Bow Cay Reef,16.10412,-88.32987,2000,2007,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Florida,1990-1994,Florida,Conch Reef,25.30416667,-80.21415,1994,1994,20,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Belize,1995-1999,Ambergris Caye,Eagle Ray Canyon,18.162817,-87.822217,1999,1999,12.0-17,0,0,0,1,0,0,1,0,0,0,1,1,0,0
Belize,1995-1999,Ambergris Caye,San Pedro Canyon,18.162817,-87.822217,1999,1999,12.0-15,0,0,0,1,0,0,1,0,0,0,1,1,0,0
Belize,1995-1999,Tobacco Caye,Tobacco Caye,16.813567,-88.07735,1999,1999,11.0-14,0,0,0,1,0,0,1,0,0,0,1,1,0,0
Belize,1995-1999,South Water Caye,Southwater Caye,16.813567,-88.07735,1999,1999,10.0-14,0,0,0,1,0,0,1,0,0,0,1,1,0,0
Belize,1995-1999,Curlew Caye,Curlew Caye,16.80416667,-88.07753333,1999,1999,10.0-13,0,0,0,1,0,0,1,0,0,0,1,1,0,0
Belize,1995-1999,Wee Wee Caye,Wee Wee Ridge,16.813567,-88.07735,1999,1999,5.0-13,0,1,0,1,0,1,0,1,0,0,0,1,0,0
Belize,1995-1999,Pelican Cayes,Peter Douglas Reef,16.650555,-88.200075,1999,1999,7.0-13,0,1,0,1,0,1,0,1,0,0,0,1,0,0
Belize,1995-1999,Pelican Cayes,Tunicate Cove,16.650555,-88.200075,1999,1999,5.0-14,0,1,0,1,0,1,0,1,0,0,0,1,0,0
Florida,1985-1989,Florida,Triumph Reef,25.38668333,-80.16298333,1989,1989,6,0,0,1,1,1,0,1,0,1,1,1,1,1,1
Florida,1970-1979,Florida,Dry Tortugas,24.61124778,-82.87070048,1976,1976,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Florida,1970-1979,Dry Tortugas,Dry_Tortugas,24.61124778,-82.87070048,1977,NA,13,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,1970-1979,Florida,Dry Tortugas,24.61124778,-82.87070048,1977,1977,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Puerto Rico,1960-1969,Icacos Island,SE reef,18.390168,-65.58755,1960,1969,> 4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Puerto Rico,1960-1969,SE reef,PuertoRico_Northeast,18.390168,-65.58755,1969,NA,> 4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puerto Rico,2000-2004,Vieques Island,Vieques Island,18.129779,-65.299644,2000,2007,5.0-15.0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
USVI,2000-2004,St. Croix,St. Croix,17.78333333,-64.61666667,2000,2007,5.0-15.0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
Honduras,1995-1999,Bay Islands,Roatan fringing reef,16.326336,-86.583498,1996,1996,12,0,1,1,1,1,1,1,1,1,0,1,1,1,1
Honduras,1995-1999,Bay Islands,Roatan fringing reef,16.326336,-86.583498,1999,1999,12,0,1,1,1,1,1,1,1,1,0,1,1,1,1
Honduras,2000-2004,Bay Islands,Roatan fringing reef,16.326336,-86.583498,2003,2003,12,0,1,1,1,1,1,1,1,1,0,1,1,1,1
Honduras,2005-2011,Bay Islands,Roatan fringing reef,16.326336,-86.583498,2005,2005,12,0,1,1,1,1,1,1,1,1,0,1,1,1,1
Mexico,1960-1969,Isla de Lobos,Mexico_Veracruz,19.22769,-96.062565,1965,NA,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1960-1969,Isla de Lobos,Isla de Lobos,21.508593,-97.228398,1960,1965,5,0,0,1,1,0,0,1,0,1,0,1,0,1,0
Mexico,1960-1969,Isla de Lobos,Isla de Lobos,21.508593,-97.228398,1960,1965,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Mexico,1960-1969,Isla de Lobos,Mexico_Veracruz,19.22769,-96.062565,1965,NA,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1960-1969,Isla de Lobos,Isla de Lobos,21.508593,-97.228398,1960,1965,6.0-18.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Mexico,1960-1969,Isla de Lobos,Mexico_Veracruz,19.22769,-96.062565,1965,NA,6.0-18.0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1960-1969,Isla de Lobos,Isla de Lobos,21.508593,-97.228398,1960,1965,6.0-18.0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
Cayman,1960-1969,Grand Cayman Island,Prospect Point,19.371664,-81.26719,1967,1967,10 to 17,NA,NA,0,1,0,0,1,0,0,0,1,0,1,0
Cayman,1960-1969,Grand Cayman Island,Prospect Point,19.371664,-81.26719,1967,1967,7,0,1,1,1,1,0,1,0,0,0,1,0,1,0
Cayman,1960-1969,Grand Cayman Island,East Bay,19.371664,-81.26719,1967,1967,1.2-2.5,0,1,1,1,0,0,1,0,0,0,1,1,0,0
Cayman,1960-1969,Palmetto Channel,CaymanIslands_GrandCayman,19.371664,-81.26719,1967,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cayman,1960-1969,Grand Cayman Island,Sea View Hotel (SW of Georgetown docks),19.371664,-81.26719,1967,1967,NA,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Cayman,1960-1969,Grand Cayman Island,West Bay,19.371664,-81.26719,1967,1967,6 to 10,0,0,0,0,0,0,1,0,0,0,1,1,1,0
Cayman,1960-1969,Grand Cayman Island,Georgetown areas,19.371664,-81.26719,1967,1967,6 to 10,0,0,0,0,0,0,1,0,0,0,1,1,1,0
Cayman,1960-1969,Grand Cayman Island,Coral Caymanian Hotel,19.371664,-81.26719,1967,1967,7 to 8 ,0,0,0,0,0,0,1,0,0,1,1,1,0,0
Cayman,1960-1969,Grand Cayman Island,Vicksville area,19.371664,-81.26719,1967,1967,6,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Cayman,1960-1969,Grand Cayman Island,Boatswains Bay,19.371664,-81.26719,1967,1967,5 to 8,0,0,0,0,0,0,1,0,0,1,1,0,1,0
Cayman,1960-1969,Grand Cayman Island,Palmetto Channel,19.371664,-81.26719,1967,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Cayman,1960-1969,Grand Cayman Island,Point of the Reef,19.371664,-81.26719,1967,1967,8 to 9,0,0,0,0,0,0,1,0,0,0,1,1,1,0
Cayman,1960-1969,Grand Cayman Island,Rum Point Channel,19.371664,-81.26719,1967,1967,6 to 9,0,0,0,0,0,0,1,0,0,1,1,1,0,0
Cayman,1960-1969,Grand Cayman Island,Southwest Point,19.371664,-81.26719,1967,1967,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Cayman,1960-1969,Grand Cayman Island,Eden Rocks,19.371664,-81.26719,1967,1967,5 to 10,0,1,1,1,1,0,1,0,0,0,1,0,0,0
Cayman,1960-1969,Grand Cayman Island,Sea View Hotel,19.371664,-81.26719,1967,1967,5 to 10,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Cayman,1960-1969,Grand Cayman Island,Bob Soto's dock,19.371664,-81.26719,1967,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Cayman,1960-1969,Grand Cayman Island,Traverse 69,19.371664,-81.26719,1967,1967,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Cayman,1960-1969,Grand Cayman Island,Esso tanks,19.371664,-81.26719,1967,1967,8 to 10,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Cayman,1960-1969,Grand Cayman Island,Esso tanks,19.371664,-81.26719,1967,1967,8 to 10,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Cayman,1960-1969,Grand Cayman Island,Traverse 73 - North of Georgetown,19.371664,-81.26719,1967,1967,8,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Cayman,1960-1969,Grand Cayman Island,Traverse 74 - in front of Coral Caymanian Hotel,19.371664,-81.26719,1967,1967,17,0,0,0,1,0,0,1,0,0,0,1,0,0,0
Cayman,1960-1969,Grand Cayman Island,Galleon Beach Hotel,19.371664,-81.26719,1967,1967,NA,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Cayman,1960-1969,Grand Cayman Island,Traverse 78 - in front of government sand pit,19.371664,-81.26719,1967,1967,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Cayman,1960-1969,Grand Cayman Island,Traverse 80 - near West Bay,19.371664,-81.26719,1967,1967,NA,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Cayman,1960-1969,Grand Cayman Island,Traverse 83 - Northwest Point,19.371664,-81.26719,1967,1967,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cayman,1960-1969,Grand Cayman Island,Vicksville area,19.371664,-81.26719,1967,1967,10 to 12,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Cayman,1960-1969,Grand Cayman Island,Boatswains Point,19.371664,-81.26719,1967,1967,8 to 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Cayman,1960-1969,Grand Cayman Island,Boatswains Bay,19.371664,-81.26719,1967,1967,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Cayman,1960-1969,Grand Cayman Island,Boatswains Bay,19.371664,-81.26719,1967,1967,NA,0,0,0,0,0,0,1,0,0,1,1,0,1,0
