Country,FigTimeBin,LocationIsland,ReefSiteLocality,Lat,Long,StartYearAD,EndYearAD,StudyDepth,ApalmPres,AcervPres,BranchPoriPres,AgarPres,CavPres,ColpPres,DiplPres,MadrPres,MeanPres,MillPres,OrbiPres,PastrPres,SidePres,StephPres
Barbados,Holocene,Barbados,Cobbler's Reef,13.19138333,-59.64076944,-1506,-1506,2.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,Holocene,Barbados,Cobbler's Reef,13.19138333,-59.64076944,-2366,-2366,4.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,Holocene,Barbados,Cobbler's Reef,13.19138333,-59.64076944,-2156,-2156,4.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,Holocene,Barbados,Cobbler's Reef,13.19138333,-59.64076944,-1816,-1816,4.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,Holocene,Barbados,Cobbler's Reef,13.19138333,-59.64076944,-1776,-1776,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,1500-1949,Barbados,Cobbler's Reef,13.19138333,-59.64076944,1734,1734,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,1500-1949,Barbados,Cobbler's Reef,13.19138333,-59.64076944,1694,1694,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,Holocene,Barbados,Cobbler's Reef,13.19138333,-59.64076944,-426,-426,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,Holocene,Barbados,Cobbler's Reef,13.19138333,-59.64076944,-3466,-3466,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,Holocene,Barbados,Cobbler's Reef,13.19138333,-59.64076944,-3606,-3606,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,Holocene,Barbados,Cobbler's Reef,13.19138333,-59.64076944,-3626,-3626,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,Holocene,Barbados,Cobbler's Reef,13.19138333,-59.64076944,-136,-136,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,Holocene,Barbados,Cobbler's Reef,13.19138333,-59.64076944,4,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,2,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,2,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,2,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,2,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,2,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,2,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,2,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,2,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,2,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,2,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,3.5,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,3.5,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,3.5,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,3.5,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,2.6,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,2.6,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,2.6,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,4.7,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,4.7,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,4.7,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,2,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,2,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,2,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,2,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,4,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,4,0,0,0,1,1,1,1,0,0,1,1,1,0,0
Barbados,2000-2004,Barbados,Cobbler's Reef,13.19138333,-59.64076944,2004,2004,4,0,0,0,1,1,1,1,0,0,1,1,1,0,0
USVI,Holocene,St. Croix,Buck Island Bar,17.78333333,-64.61666667,160,250,2.41,1,0,0,0,0,0,1,0,0,0,1,1,0,0
USVI,Holocene,St. Croix,Buck Island Bar,17.78333333,-64.61666667,-818,-818,2.3,1,0,1,0,0,0,0,0,0,0,1,0,0,0
USVI,Holocene,St. Croix,Buck Island Bar,17.78333333,-64.61666667,-2218,-2118,3.63,1,1,0,0,0,0,0,0,0,0,0,0,0,0
USVI,1970-1979,St. Croix,Buck Island Bar,17.78333333,-64.61666667,1977,1977,5.18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1970-1979,Isla Perez,Alacran Reef,22.467192,-89.644833,1976,1976,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,0
Mexico,1970-1979,Isla Perez,Alacran Reef,22.467192,-89.644833,1976,1976,NA,1,0,0,0,0,0,1,0,0,0,1,1,1,0
Mexico,1970-1979,Isla Perez,Alacran Reef,22.467192,-89.644833,1976,1977,NA,0,1,0,0,0,0,1,0,0,0,1,1,1,0
Belize,1980-1984,Belize,Carrie Bow Cay,16.80416667,-88.07753333,1980,1980,NA,1,0,1,1,0,0,0,0,0,0,5,1,0,0
Barbados,Pleistocene,Barbados,synoposis of 30 sections,NA,NA,-123033,-123033,0-9.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Belize,1970-1979,Carrie Bow Cay,Carrie Bow Cay,16.80416667,-88.07753333,1976,1976,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Belize,1970-1979,Carrie Bow Cay,Carrie Bow Cay,16.80416667,-88.07753333,1976,1976,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0
Colombia,1960-1969,Abuquerque Cay and Courtown Cay,Abuquerque Cay and Courtown Cay,12.433333,-81.45,1966,1966,0-5,1,1,0,1,0,0,0,0,0,1,0,0,0,0
Colombia,1960-1969,Abuquerque Cay and Courtown Cay,Abuquerque Cay and Courtown Cay,12.433333,-81.45,1966,1966,1.0-2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Colombia,1960-1969,Abuquerque Cay and Courtown Cay,Abuquerque Cay and Courtown Cay,12.433333,-81.45,1966,1966,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Puerto Rico,1970-1979,Puerto Rico,Enrique Reef,18.34215,-65.53302,1976,1976,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puerto Rico,1970-1979,Puerto Rico,Media Luna,18.34215,-65.53302,1976,1976,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Dutch Caribbean,1960-1969,Curacao,Curacao,12.13078889,-69.01197222,1969,1969,1.0-4.0,1,0,1,1,0,0,0,0,0,1,1,1,0,0
Dutch Caribbean,2000-2004,Curacao,Curacao,12.13078889,-69.01197222,2000,2000,1.0-4.0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
Bahamas,1950-1959,Andros Island,Andros Barrier Reef,24.14992,-77.55723,1951,1951,1.0-8.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,Pleistocene,Barbados,leeward side-125k terrace,NA,NA,-122993,-122993,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Dutch Caribbean,Pleistocene,Curacao,NE Coast,NA,NA,-122999,-122999,NA,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Dutch Caribbean,Pleistocene,Curacao,NE Coast,NA,NA,-122999,-122999,NA,1,1,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA
Belize,2005-2011,Belize,Carrie Bow Cay Reef,16.10412,-88.32987,2007,2007,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Belize,2005-2011,Belize,Carrie Bow Cay Reef,16.10412,-88.32987,2007,2007,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Belize,2005-2011,Belize,Carrie Bow Cay Reef,16.10412,-88.32987,2007,2007,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Belize,2005-2011,Belize,Carrie Bow Cay Reef,16.10412,-88.32987,2007,2007,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Belize,2005-2011,Belize,Carrie Bow Cay Reef,16.10412,-88.32987,2007,2007,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Barbados,Pleistocene,Barbados,104K Terrace,NA,NA,-101994,-101994,NA,1,1,1,0,0,0,1,0,0,0,1,0,0,0
Barbados,Pleistocene,Barbados,125K Terrace,NA,NA,-122994,-122994,NA,1,1,1,0,0,0,1,0,0,0,1,0,0,0
Barbados,1980-1984,Barbados,St. Lawrence Lagoon,13.19138333,-59.64076944,1981,1982,1.0-3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Bahamas,1995-1999,San Salvador,Gaulins Reef 1,24.085013,-74.476395,1998,1998,1.0-4.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
Bahamas,1995-1999,San Salvador,Gaulins Reef 2,24.085013,-74.476395,1998,1998,1.0-4.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
Bahamas,1995-1999,San Salvador,Gaulins Reef3,24.085013,-74.476395,1998,1998,1.0-4.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
Florida,1985-1989,Florida,Ball Buoy Reef,25.36276667,-80.16601667,1989,1989,3.1,1,0,1,1,1,0,1,0,0,1,0,1,0,0
Florida,1970-1979,Florida,Dry Tortugas,24.645722,-82.873766,1976,1976,1.3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Florida,1970-1979,Florida,Dry Tortugas,24.645722,-82.873766,1977,1977,1.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,1960-1969,Icacos Island,SE reef,18.390168,-65.58755,1969,1969,2.0-4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Puerto Rico,1960-1969,Icacos Island,SE reef,18.390168,-65.58755,1969,1969,2.5,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Belize,1970-1979,Belize,Yucatan Peninsula,16.10412,-88.32987,1974,1974,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1960-1969,Isla de Lobos,Isla de Lobos,21.508593,-97.228398,1965,NA,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0
Mexico,1960-1969,Isla de Lobos,Isla de Lobos,21.508593,-97.228398,1965,1965,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0
Mexico,1960-1969,Isla de Lobos,Isla de Lobos,21.508593,-97.228398,1965,1965,5,1,0,0,0,0,0,1,0,0,0,1,0,0,4
Mexico,1960-1969,Isla de Lobos,Isla de Lobos,21.508593,-97.228398,1965,1965,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cayman,1960-1969,Grand Cayman Island,Prospect Point,19.371664,-81.26719,1967,1967,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cayman,1960-1969,Grand Cayman Island,South Sound,19.371664,-81.26719,1967,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cayman,1960-1969,Grand Cayman Island,South Sound,19.371664,-81.26719,1967,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cayman,1960-1969,Grand Cayman Island,Blower Reef-Main Channel,19.371664,-81.26719,1967,1967,NA,1,1,0,0,0,0,1,0,0,0,1,1,0,0
Cayman,1960-1969,Grand Cayman Island,Main Channel,19.371664,-81.26719,1967,NA,NA,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Cayman,1960-1969,Grand Cayman Island,East Sound,19.371664,-81.26719,1967,1967,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0
Cayman,1960-1969,Grand Cayman Island,Rum Point,19.371664,-81.26719,1967,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cayman,1960-1969,Grand Cayman Island,Conch Point,19.371664,-81.26719,1967,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cayman,1960-1969,Grand Cayman Island,West Bay area,19.371664,-81.26719,1967,1967,2.5-3,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Cayman,1960-1969,Grand Cayman Island,Boatswains Bay,19.371664,-81.26719,1967,1967,1.2-2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cayman,1960-1969,Grand Cayman Island,British West Indies,19.371664,-81.26719,1967,1967,4.5-6,1,0,1,1,0,0,0,0,0,1,1,0,0,0
Cayman,1960-1969,Grand Cayman Island,East Sound,19.371664,-81.26719,1967,NA,NA,1,0,NA,1,NA,1,1,NA,NA,NA,1,1,1,NA
Cayman,1960-1969,Grand Cayman Island,Rum Point,19.371664,-81.26719,1967,1967,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Cayman,1960-1969,Grand Cayman Island,East Sound,19.371664,-81.26719,1967,1967,NA,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Cayman,1960-1969,Grand Cayman Island,East Sound,19.371664,-81.26719,1967,1967,2.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Cayman,1960-1969,Grand Cayman Island,Acropora Palmata reef,19.371664,-81.26719,1967,1967,NA,1,1,1,1,1,1,1,0,0,1,1,1,1,0
Cayman,1960-1969,Grand Cayman Island,Southwest Sound,19.371664,-81.26719,1967,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA
Cayman,1960-1969,Grand Cayman Island,Sand Cay,19.371664,-81.26719,1967,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA
Cayman,1960-1969,Grand Cayman Island,Tom Bushpath Shoal,19.371664,-81.26719,1967,1967,NA,1,0,0,0,0,0,1,0,0,1,1,1,1,0
Cayman,1960-1969,Grand Cayman Island,Pull-and-be-damned Point,19.371664,-81.26719,1967,1967,NA,0,0,0,0,0,0,1,0,0,1,1,1,1,0
Cayman,1960-1969,Grand Cayman Island,vicinity of the wreck of old Alice,19.371664,-81.26719,1967,1967,NA,1,0,0,1,0,0,1,0,0,1,0,1,0,0
Cayman,1960-1969,Grand Cayman Island,South Sound,19.371664,-81.26719,1967,1967,NA,0,0,0,1,0,0,1,0,0,1,1,1,1,0
Cayman,1960-1969,Grand Cayman Island,Main Channel,19.371664,-81.26719,1967,1967,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Cayman,1960-1969,Grand Cayman Island,South Sound,19.371664,-81.26719,1967,1967,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Cayman,1960-1969,Grand Cayman Island,Southwest Sound,19.371664,-81.26719,1967,1967,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Cayman,1960-1969,Grand Cayman Island,Main Channel,19.371664,-81.26719,1967,1967,NA,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Cayman,1960-1969,Grand Cayman Island,Palmetto Channel,19.371664,-81.26719,1967,1967,NA,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Cayman,1960-1969,Grand Cayman Island,Conch Point,19.371664,-81.26719,1967,1967,NA,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Cayman,1960-1969,Grand Cayman Island,Grape Tree Point Channel,19.371664,-81.26719,1967,1967,NA,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Cayman,1960-1969,Grand Cayman Island,Sand Cay,19.371664,-81.26719,1967,1967,NA,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Cayman,1960-1969,Grand Cayman Island,Little Spot Point,19.371664,-81.26719,1967,1967,2-2.5,1,0,0,0,0,0,1,0,0,0,1,0,1,0
Cayman,1960-1969,Grand Cayman Island,Sea View Hotel,19.371664,-81.26719,1967,1967,NA,0,1,1,0,1,1,1,0,0,0,1,0,0,0
Cayman,1960-1969,Grand Cayman Island,Bob Soto's dock,19.371664,-81.26719,1967,1967,NA,1,1,0,1,0,0,0,0,0,0,1,1,0,0
Cayman,1960-1969,Grand Cayman Island,North Sound,19.371664,-81.26719,1967,1970,NA,1,0,1,1,0,0,1,0,0,1,1,1,1,0
Cayman,1970-1979,Grand Cayman Island,North Sound,19.371664,-81.26719,1976,NA,NA,1,0,1,1,0,0,1,0,0,1,1,1,1,0
StLucia,1970-1979,St. Lucia,Anse Gallette Region,13.864656,-61.078948,1971,1971,1.0-5,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Cayman,1970-1979,Grand Cayman Island,North Sound,19.371664,-81.26719,1976,1976,NA,1,0,1,1,0,0,1,0,0,0,1,1,1,0
Cayman,1970-1979,Grand Cayman Island,Grand Cayman Island,19.371664,-81.26719,1977,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Cayman,1970-1979,Grand Cayman Island,Grand Cayman Island,19.371664,-81.26719,1977,1977,NA,1,0,1,1,0,0,1,0,0,1,1,1,0,0
Cayman,1970-1979,Grand Cayman Island,Grand Cayman Island,19.371664,-81.26719,1977,1977,4.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cayman,1970-1979,Grand Cayman Island,Grand Cayman Island,19.371664,-81.26719,1977,1977,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panama,1970-1979,San Blas Islands,off Sail Rock,9.55,-78.94916667,1977,1977,1 to 2,0,0,1,1,0,0,0,0,0,1,0,1,0,0
Panama,1970-1979,San Blas Islands,vicinity of Picofeo Hotel,9.55,-78.94916667,1977,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panama,1970-1979,San Blas Islands,vicinity of Picofeo Hotel,9.55,-78.94916667,1977,1977,NA,0,0,1,1,0,1,0,0,0,1,1,0,0,0
Panama,1970-1979,San Blas Islands,off Sardingan Point,9.55,-78.94916667,1977,1977,0 to 3,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0
Panama,1970-1979,San Blas Islands,off Sardingan Point,9.55,-78.94916667,1977,1977,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panama,1970-1979,San Blas Islands,off Salar,9.55,-78.94916667,1977,1977,0 to 5,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Panama,1970-1979,San Blas Islands,off Ogopuquip,9.55,-78.94916667,1977,1977,2.5 to 4,1,0,0,0,0,0,0,0,0,0,1,1,1,0
USVI,1970-1979,St. Thomas,Flat Cay,18.31256667,-64.86058333,1979,1979,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0
USVI,1980-1984,St. Thomas,Flat Cay,18.31256667,-64.86058333,1980,NA,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0
USVI,1980-1984,St. Thomas,Flat Cay,18.31256667,-64.86058333,1981,NA,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0
USVI,1980-1984,St. Thomas,Flat Cay,18.31256667,-64.86058333,1980,1980,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0
USVI,1980-1984,St. Thomas,Flat Cay,18.31256667,-64.86058333,1980,1980,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0
USVI,1980-1984,St. Thomas,Flat Cay,18.31256667,-64.86058333,1981,1981,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0
USVI,1985-1989,St. John,Lameshur Reef,18.30701667,-64.72131667,1989,2002,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dutch Caribbean,1960-1969,Curacao,West and SW Coast,12.13078889,-69.01197222,1961,1961,3,0,0,0,0,0,0,1,0,0,0,1,1,1,0
Dutch Caribbean,1960-1969,Curacao,West and SW Coast,12.13078889,-69.01197222,1961,1961,5,1,1,1,1,1,1,1,0,1,0,0,1,1,0
Dutch Caribbean,1960-1969,Curacao,West and SW Coast,12.13078889,-69.01197222,1961,1961,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0
Mexico,1980-1984,Quintana Roo,Puerto Morelos,20.847367,-86.874969,1981,1981,0.4-1.2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Mexico,1990-1994,Quintana Roo,Puerto Morelos,20.847367,-86.874969,1993,1993,0.4-1.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Mexico,1980-1984,Quintana Roo,Puerto Morelos,20.847367,-86.874969,1981,1981,1.3-3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,1990-1994,Quintana Roo,Puerto Morelos,20.847367,-86.874969,1993,1993,1.3-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Belize,1970-1979,Carrie Bow Cay,Carrie Bow Cay reef complex,16.80416667,-88.07753333,1979,1979,1.8,1,0,1,1,1,0,1,0,0,1,1,1,0,0
Belize,1970-1979,Carrie Bow Cay,Carrie Bow Cay reef complex,16.80416667,-88.07753333,1979,1979,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0
Belize,1970-1979,Carrie Bow Cay,Carrie Bow Cay reef complex,16.80416667,-88.07753333,1979,1979,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Dutch Caribbean,1970-1979,Bonaire,Kralendijk Reefs,12.132412,-68.283246,1974,1974,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Florida,1950-1959,Florida,Key Largo Dry Rocks,25.30416667,-80.21415,1959,1960,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Holocene,Looe Key,LK -2,NA,NA,1051,1181,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Holocene,Looe Key,LK-2,NA,NA,-2073,-1873,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,Holocene,Carrie Bow Cay,Core RC1,NA,NA,-4248,-4068,4.55,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Belize,Holocene,Carrie Bow Cay,Core RC1,NA,NA,-4273,-4093,1.76,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Belize,Holocene,Carrie Bow Cay,Core RC1,NA,NA,-3728,-3558,0.5,0,1,0,1,0,0,0,0,0,0,1,1,0,0
Belize,1980-1984,Carrie Bow Cay,Core RC2 ,16.80416667,-88.07753333,1981,1981,3.7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Holocene,Florida ,Bal Harbor,NA,NA,-4443,-4203,2.63,NA,NA,NA,NA,0,0,1,0,0,0,1,1,1,0
Florida,Holocene,Florida,Sewer Trench Exposure,NA,NA,-3023,-2883,-0.68,NA,NA,NA,NA,1,0,1,0,0,0,1,0,1,0
Florida,Holocene,Florida,Long Reef,25.30416667,-80.21415,-3773,-3533,4.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Florida,Holocene,Florida,Carysfort Reef,24.531217,-81.485918,-2678,-2508,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Florida,Holocene,Florida,Carysfort Reef,24.531217,-81.485918,-3348,-3198,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Florida,Holocene,Florida,Marker G off Bahia Honda #1,NA,NA,-4283,-4103,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Florida,Holocene,Florida,Marker G off Bahia Honda #1,NA,NA,-5268,-5098,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Florida,1970-1979,Key Largo Coral Reef Marine Sanctuary,Grecian Rocks Reef,25.30416667,-80.21415,1979,1979,0.5 - 4.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Holocene,Key Largo Coral Reef Marine Sanctuary,Grecian Rocks Reef - Core 3,NA,NA,-1325,-1175,0.01,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA
Florida,Holocene,Key Largo Coral Reef Marine Sanctuary,Grecian Rocks Reef - Core 3,NA,NA,-2720,-2520,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA
Florida,1995-1999,Florida Keys,Florida Keys reefs,24.531217,-81.485918,1996,2004,2.0-6.1,0,0,0,0,0,0,1,0,0,1,1,1,1,0
Florida,1995-1999,Florida Keys,Florida Keys reefs,24.531217,-81.485918,1996,2003,2.9-8.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Barbados,1970-1979,Barbados,North Bellairs Reef,13.19138333,-59.64076944,1976,1976,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Barbados,1970-1979,Barbados,North Bellairs Reef,13.19138333,-59.64076944,1976,1976,1.0 - 2.0,0,0,1,1,1,0,0,1,0,1,1,1,1,0
Barbados,1970-1979,Barbados,North Bellairs Reef,13.19138333,-59.64076944,1976,1976,1.0 - 3.0,1,0,1,1,1,0,0,1,0,1,1,1,1,0
